"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate 2","font-medium","truncate 3"
"https://shopee.vn/Usb-B%E1%BA%A3o-h%C3%A0nh-5-n%C4%83m-128g-64gb-32gb-16gb-8gb-4gb-2gb-nh%E1%BB%8F-g%E1%BB%8Dn-Dtse9-Dt101-Cz33-U202-Navio-Kingston-i.94457263.4250061502?extraParams=%7B%22display_model_id%22%3A400202459103%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhhilcepocud64_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Usb Bảo hành 5 năm 128g 64gb 32gb 16gb 8gb 4gb 2gb nhỏ gọn Dtse9 Dt101 Cz33 U202 Navio - Kingston","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","61.000","Đã bán 100k+"
"https://shopee.vn/B%E1%BB%99-k%C3%ADch-S%C3%B3ng-WiFi-4-R%C3%A2u-2-C%E1%BB%95ng-Lan-T%E1%BB%91c-%C4%90%E1%BB%99-Cao-2-b%C4%83ng-t%E1%BA%A7n-k%C3%A9p-2.4ghz-5ghz-Th%E1%BA%BF-H%E1%BB%87-M%E1%BB%9Bi-2025-C%E1%BB%B1c-M%E1%BA%A1nh-V%C3%A0-%E1%BB%94n-%C4%90inh-i.1305821942.25086186283?extraParams=%7B%22display_model_id%22%3A248411785301%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgvkheat0bnta3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Bộ kích Sóng WiFi 4 Râu 2 Cổng Lan Tốc Độ Cao 2 băng tần kép 2.4ghz/5ghz Thế Hệ Mới 2025 Cực Mạnh Và Ổn Đinh","","","148.800","Đã bán 200k+"
"https://shopee.vn/Chu%E1%BB%99t-m%C3%A1y-t%C3%ADnh-c%C3%B3-d%C3%A2y-Fuhlen-L102-b%E1%BA%A3o-h%C3%A0nh-%C4%91%E1%BB%95i-m%E1%BB%9Bi-trong-1-th%C3%A1ng-i.537709530.24531106842?extraParams=%7B%22display_model_id%22%3A217844324721%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/474f54dad9d67d05dc605844c4c2b824_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Chuột máy tính có dây Fuhlen L102 bảo hành đổi mới trong 1 tháng","","Giảm 3k₫","89.000","Đã bán 35"
"https://shopee.vn/Chu%E1%BB%99t-kh%C3%B4ng-d%C3%A2y-Logitech-M330-Silent-Plus-Gi%E1%BA%A3m-%E1%BB%93n-USB-thu%E1%BA%ADn-tay-ph%E1%BA%A3i-PC-Laptop-i.52679373.4412815704?extraParams=%7B%22display_model_id%22%3A32121864387%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj4yew8axtz61f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Chuột không dây Logitech M330 Silent Plus - Giảm ồn, USB, thuận tay phải, PC/ Laptop","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","409.000","Đã bán 20k+"
"https://shopee.vn/Tai-Nghe-Bluetooth-PRO4-Kh%C3%B4ng-D%C3%A2y-TWS-C%E1%BA%A3m-%E1%BB%A8ng-Ch%E1%BA%A1m-Kh%E1%BB%AD-Ti%E1%BA%BFng-%E1%BB%92n-D%C3%B9ng-Ch%C6%A1i-Game-Nghe-Nh%E1%BA%A1c-PR04-HOT-HOT-HOT-i.1344125952.29029784452?extraParams=%7B%22display_model_id%22%3A237539764311%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7ra0g-m7ekmpklql8c5d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-21%","Tai Nghe Bluetooth PRO4  Không Dây TWS Cảm Ứng Chạm Khử Tiếng Ồn Dùng Chơi Game, Nghe Nhạc - PR04 HOT HOT HOT","","Giảm 5k₫","118.000","Đã bán 40k+"
"https://shopee.vn/B%E1%BB%99-b%C3%A0n-ph%C3%ADm-v%C3%A0-chu%E1%BB%99t-GTX-350-Game-Led-7-m%C3%A0u-gaming-m%E1%BB%9Bi-nh%E1%BA%A5t.-HOT-HOT-VINATECH-i.718572477.26953870244?extraParams=%7B%22display_model_id%22%3A197620208630%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lx0vzo68xjn8e0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-37%","Bộ bàn phím và chuột GTX-350  Game Led 7 màu gaming mới nhất. HOT HOT-VINATECH","","Giảm 10k₫","188.000","Đã bán 40k+"
"https://shopee.vn/K%C3%ADch-s%C3%B3ng-Wifi-4-r%C3%A2u-t%E1%BB%91c-%C4%91%E1%BB%99-cao-1200mpbs-5G-2.4G-300Mbs.-M%E1%BB%9F-r%E1%BB%99ng-v%C3%B9ng-ph%E1%BB%A7-s%C3%B3ng-c%E1%BA%A3i-thi%E1%BB%87n-t%E1%BB%91c-%C4%91%E1%BB%99-m%E1%BA%A1ng-Wifi-HOT-i.1298108679.28508023445?extraParams=%7B%22display_model_id%22%3A256761884337%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lyzza8g4zgb170_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Kích sóng Wifi 4 râu tốc độ cao 1200mpbs  5G / 2.4G 300Mbs. Mở rộng vùng phủ sóng, cải thiện tốc độ mạng Wifi HOT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Giảm 10k₫","158.000","Đã bán 3k+"
"https://shopee.vn/Webcam-M%C3%A1y-Tinh-Full-HD-1080p-720p-C%C3%B3-Mic-Si%C3%AAu-N%C3%A9t-D%C3%B9ng-Cho-PC-Laptop-Chuy%C3%AAn-D%E1%BB%A5ng-H%E1%BB%8Dc-Zoom-Livestream-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1038040825.22156665349?extraParams=%7B%22display_model_id%22%3A177893517697%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7ol8jk1pt5235_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Webcam Máy Tinh,Full HD 1080p/720p,Có Mic Siêu Nét Dùng Cho PC Laptop,Chuyên Dụng Học Zoom,Livestream,Bảo Hành 12 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","189.000","Đã bán 1k+"
"https://shopee.vn/-10.000-L%C6%B0%E1%BB%A3t-B%C3%A1n-B%E1%BB%99-Ph%C3%A1t-Wifi-TP-Link-Archer-C54-C6-(V5)-C64-T%E1%BB%91c-%C4%90%E1%BB%99-Cao-B%C4%83ng-T%E1%BA%A7n-K%C3%A9p-Chu%E1%BA%A9n-AC-%C4%90%E1%BB%99-Tr%E1%BB%85-Th%E1%BA%A5p-i.24625047.6364976889?extraParams=%7B%22display_model_id%22%3A79409086384%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22090-21yp0gi5m4hv9d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-49%","[10.000+ Lượt Bán] Bộ Phát Wifi TP-Link Archer C54 / C6 (V5) / C64 | Tốc Độ Cao | Băng Tần Kép Chuẩn AC | Độ Trễ Thấp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","399.000","Đã bán 20k+"
"https://shopee.vn/Chu%E1%BB%99t-Kh%C3%B4ng-D%C3%A2y-Logitech-Silent-M220-ph%C3%B9-h%E1%BB%A3p-cho-PC-Laptop-Gi%E1%BA%A3m-90-Ti%E1%BA%BFng-%E1%BB%92n-B%E1%BA%A3o-H%C3%A0nh-%C4%90%E1%BB%95i-M%E1%BB%9Bi-M220-i.537709530.28200636283?extraParams=%7B%22display_model_id%22%3A240872430180%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lth5c5652ebxcc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Chuột Không Dây Logitech Silent M220  phù hợp cho PC/ Laptop Giảm 90% Tiếng Ồn Bảo Hành Đổi Mới | M220","","Giảm 5k₫","109.000","Đã bán 140"
"https://shopee.vn/Chu%E1%BB%99t-Gaming-Logitech-G304-Logitech-G304-Lightspeed-12.000-Dpi-m%E1%BB%9Bi-100-nguy%C3%AAn-seal-HOT-HOT-i.537709530.28962710852?extraParams=%7B%22display_model_id%22%3A256691061079%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7ras8-m0r1nivd7633c9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Chuột Gaming Logitech G304 - Logitech G304 Lightspeed 12.000 Dpi mới 100% nguyên seal HOT HOT","","Giảm 5k₫","149.000","Đã bán 18"
"https://shopee.vn/%C4%90%E1%BA%BF-t%E1%BA%A3n-nhi%E1%BB%87t-laptop-m%C3%A1y-t%C3%ADnh-b%E1%BA%A3ng-mcbook-SIDOTECH-Q100-l%C3%A0m-m%C3%A1t-nhanh-%C4%91%C3%A8n-led-gaming-qu%E1%BA%A1t-ch%E1%BB%91ng-%E1%BB%93n-4-m%E1%BB%A9c-ch%E1%BB%89nh-%C4%91%E1%BB%99-cao-i.268182642.18219466491?extraParams=%7B%22display_model_id%22%3A201044796147%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-luk1zxmz2xaq54_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-17%","Đế tản nhiệt laptop máy tính bảng mcbook SIDOTECH Q100 làm mát nhanh đèn led gaming quạt chống ồn 4 mức chỉnh độ cao","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","12% Giảm","239.000","Đã bán 20k+"
"https://shopee.vn/Tai-nghe-gaming-ch%E1%BB%A5p-tai-c%C3%B3-mic-%C4%91%C3%A0m-tho%E1%BA%A1i-Led-RGB-headphone-d%C3%B9ng-cho-m%C3%A1y-t%C3%ADnh-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-laptop-ipab-i.392454501.8323354213?extraParams=%7B%22display_model_id%22%3A162626642433%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0pqgb48ni4v6f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-53%","Tai nghe gaming chụp tai có mic đàm thoại Led RGB,headphone dùng cho máy tính điện thoại laptop ipab","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","50% Giảm","130.000","Đã bán 30k+"
"https://shopee.vn/H%E1%BB%99p-m%E1%BB%B1c-m%C3%A1y-in-canon-lbp-2900-3000-nh%E1%BA%ADp-kh%E1%BA%A9u-c%C3%B3-l%E1%BB%97-%C4%91%E1%BB%95-m%E1%BB%B1c-v%C3%A0-%C4%91%E1%BB%95-th%E1%BA%A3i-b%C3%AAn-ngo%C3%A0i-(303-703)-h%E1%BB%99p-m%E1%BB%B1c-12a-i.58138428.2403658793?extraParams=%7B%22display_model_id%22%3A108119150502%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mduc47g0lij929_tn.webp","","","Hộp mực máy in canon lbp 2900-3000,nhập khẩu có lỗ đổ mực và đổ thải bên ngoài (303/703),hộp mực 12a","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","102.000","Đã bán 60k+"
"https://shopee.vn/Tai-nghe-bluetooth-A10-chip-5.4-b%E1%BA%A3n-m%E1%BB%9Bi-nh%E1%BA%A5t-2025-tai-nghe-kh%C3%B4ng-d%C3%A2y-pin-tr%C3%A2u-c%E1%BA%A3m-%E1%BB%A9ng-nh%E1%BA%A1y-c%C3%B9ng-%C4%91%C3%A8n-led-v%C3%A0-%C3%A2m-thanh-%C4%91%C3%ACnh-i.499959007.25723427507?extraParams=%7B%22display_model_id%22%3A425439532203%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8nhkiwn8d4y9e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Tai nghe bluetooth A10 chip 5.4 bản mới nhất 2025,tai nghe không dây pin trâu cảm ứng nhạy cùng đèn led và âm thanh đình","","","139.000","Đã bán 9k+"
"https://shopee.vn/Tai-Nghe-Bluetooth-Gaming-phi%C3%AAn-b%E1%BA%A3n-cao-c%E1%BA%A5p-%C3%A2m-thanh-t%E1%BB%91t-%C4%91%E1%BB%99-tr%E1%BB%85-th%E1%BA%A5p-pin-tr%C3%A2u-4-5h-ch%E1%BB%91ng-%E1%BB%93n-i.499959007.24873427351?extraParams=%7B%22display_model_id%22%3A425439537280%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfy6zt8s6lu790_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Tai Nghe Bluetooth Gaming phiên bản cao cấp,âm thanh tốt,độ trễ thấp,pin trâu 4-5h,chống ồn","","","139.000","Đã bán 100k+"
"https://shopee.vn/Tai-Nghe-Bluetooth-Kh%C3%B4ng-D%C3%A2y-Cao-C%E1%BA%A5p-%C4%90%E1%BB%8Bnh-V%E1%BB%8B-%C4%90%E1%BB%95i-T%C3%AAn-T%E1%BB%B1-%C4%90%E1%BB%99ng-K%E1%BA%BFt-N%E1%BB%91i-C%E1%BA%A3m-%E1%BB%A8ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.1651417956.49303026284?extraParams=%7B%22display_model_id%22%3A415366786332%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-misvtsaece1330_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-23%","Tai Nghe Bluetooth Không Dây Cao Cấp Định Vị Đổi Tên Tự Động Kết Nối Cảm Ứng Bảo Hành 12 Tháng","","","169.000","Đã bán 30k+"
"https://shopee.vn/Tai-nghe-Bluetooth-Bubzone-GT280-Kh%C3%B4ng-D%C3%A2y-Treo-V%C3%A0nh-Tai-Kh%C3%B4ng-R%C6%A1i-Ch%E1%BB%91ng-N%C6%B0%E1%BB%9Bc-C%C3%B3-H%E1%BB%99p-S%E1%BA%A1c-H%E1%BB%97-Tr%E1%BB%A3-Micro-i.1057067064.25806540827?extraParams=%7B%22display_model_id%22%3A285419731209%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8vdqe70wium97_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Tai nghe Bluetooth Bubzone GT280 Không Dây Treo Vành Tai Không Rơi Chống Nước Có Hộp Sạc Hỗ Trợ Micro","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","69.000","Đã bán 1k+"
"https://shopee.vn/(-Combo-20-switch)-Switch-b%C3%A0n-ph%C3%ADm-c%C6%A1-new-ch%C6%B0a-g%C3%B5-switch-thay-th%E1%BA%BF-b%C3%A0n-ph%C3%ADm-i.178808689.24074074283?extraParams=%7B%22display_model_id%22%3A335264718829%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lu3xy8sqxb8162_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","( Combo 20 switch) Switch bàn phím cơ new chưa gõ - switch thay thế bàn phím","","","21.000","Đã bán 60k+"
"https://shopee.vn/D%C3%A2y-M%E1%BA%A1ng-Ngo%C3%A0i-Tr%E1%BB%9Di-B%E1%BA%A5m-S%E1%BA%B5n-10m-50m-D%C3%A2y-C%C3%A1p-M%E1%BA%A1ng-Lan-Ngo%C3%A0i-Tr%E1%BB%9Di-C%C3%B3-B%E1%BB%8Dc-B%E1%BA%A1c-Ch%E1%BB%91ng-Nhi%E1%BB%85u-D%E1%BA%A7u-Th%C3%A9p-Tr%E1%BB%A3-L%E1%BB%B1c-i.363419620.7573787248?extraParams=%7B%22display_model_id%22%3A147680527483%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mev7ut3e1cle42_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-16%","Dây Mạng Ngoài Trời Bấm Sẵn 10m - 50m, Dây Cáp Mạng Lan Ngoài Trời Có Bọc Bạc Chống Nhiễu, Dầu, Thép Trợ Lực","","","42.140","Đã bán 90k+"
"https://shopee.vn/Tai-nghe-nh%C3%A9t-tai-kh%C3%B4ng-d%C3%A2y-LENOVO-F9-Disney-bluetooth-5.2-%C3%A2m-thanh-hifi-t%C3%ADch-h%E1%BB%A3p-mi-c%E1%BB%9D-r%C3%B4-ti%E1%BB%87n-l%E1%BB%A3i-i.768354594.19104602412?extraParams=%7B%22display_model_id%22%3A125830381361%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/791ec8118fe1967dc7c54fd954449b64_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-27%","Tai nghe nhét tai không dây LENOVO F9 Disney bluetooth 5.2 âm thanh hifi tích hợp mi cờ rô tiện lợi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","15% Giảm","189.000","Đã bán 30k+"
"https://shopee.vn/B%E1%BB%99-k%C3%ADch-S%C3%B3ng-WiFi-4-R%C3%A2u-2-C%E1%BB%95ng-Lan-T%E1%BB%91c-%C4%90%E1%BB%99-Cao-1200Mbps-b%C4%83ng-t%E1%BA%A7n-k%C3%A9p-2.4ghz-5ghz-C%E1%BB%B1c-M%E1%BA%A1nh-V%C3%A0-%E1%BB%94n-%C4%90%E1%BB%8Bnh-i.1383071907.25287680126?extraParams=%7B%22display_model_id%22%3A285044014392%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgvky64oyexaa0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-42%","Bộ kích Sóng WiFi 4 Râu 2 Cổng Lan Tốc Độ Cao 1200Mbps  băng tần kép 2.4ghz/5ghz Cực Mạnh Và Ổn Định","","","144.000","Đã bán 100k+"
"https://shopee.vn/Switch-Jelly-D%C3%A2u-v3-Linear-52g-C%C3%B4ng-t%E1%BA%AFc-b%C3%A0n-ph%C3%ADm-c%C6%A1-TKS-i.17728240.15921074434?extraParams=%7B%22display_model_id%22%3A104530297852%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0wx4oxd32gd88_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Switch Jelly Dâu v3 | Linear 52g | Công tắc bàn phím cơ | TKS","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","6.210","Đã bán 20k+"
"https://shopee.vn/(COMBO-20)-SWITCH-b%C3%A0n-ph%C3%ADm-c%C6%A1-b%C3%B3c-ph%C3%ADm-new-ch%C6%B0a-g%C3%B5-HOTSWAP-i.78105822.25452698314?extraParams=%7B%22display_model_id%22%3A375122816894%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxha2ixgiifv8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","(COMBO 20) SWITCH bàn phím cơ  bóc phím new chưa gõ/ HOTSWAP","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","22.000","Đã bán 80k+"
"https://shopee.vn/Chu%E1%BB%99t-M%C3%A1y-T%C3%ADnh-kh%C3%B4ng-d%C3%A2y-Fuhlen-A06-nh%E1%BA%ADp-kh%E1%BA%A9u-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-%C4%91%E1%BB%95i-m%E1%BB%9Bi-i.537709530.28200631443?extraParams=%7B%22display_model_id%22%3A205118518224%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltyr6tz31ycfe9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Chuột Máy Tính không dây Fuhlen A06 nhập khẩu - Hàng chính hãng - Bảo hành 12 tháng đổi mới","","Giảm 5k₫","129.000","Đã bán 156"
"https://shopee.vn/Mi%E1%BA%BFng-L%C3%B3t-Chu%E1%BB%99t-C%E1%BB%A1-L%E1%BB%9Bn-Th%E1%BA%A3m-N%E1%BB%89-Tr%E1%BA%A3i-B%C3%A0n-L%C3%A0m-Vi%E1%BB%87c-Deskpad-n%E1%BB%89-l%E1%BB%9Bn-Full-b%C3%A0n-120x60-100x50-90x40-80x30-i.55772165.10264037976?extraParams=%7B%22display_model_id%22%3A131640813497%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lkdef9gr7o9o73_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Miếng Lót Chuột Cỡ Lớn, Thảm Nỉ Trải Bàn Làm Việc, Deskpad nỉ lớn Full bàn 120x60, 100x50, 90x40, 80x30","","","79.000","Đã bán 30k+"
"https://shopee.vn/-GI%C3%81-S%E1%BB%88-NH%C6%AF%CC%A3A-IN-3D-PETG-KT-SHOP-NH%E1%BB%B0A-IN-3D-GI%C3%81-R%E1%BA%BA-i.48272690.22514151179?extraParams=%7B%22display_model_id%22%3A276961320980%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjy8zeafhlvo30_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[GIÁ SỈ] NHỰA IN 3D PETG KT SHOP, NHỰA IN 3D GIÁ RẺ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","129.000","Đã bán 30k+"
"https://shopee.vn/Combo-10-%C4%91%E1%BA%A7u-Fast-Connector-Viettel-FPT-Chu%E1%BA%A9n-SC-APC-SC-UPC-%C4%90%E1%BA%A7u-N%E1%BB%91i-Quang-Nhanh-Nh%C3%A0-M%E1%BA%A1ng-i.1231018083.29053066522?extraParams=%7B%22display_model_id%22%3A251035949472%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m0bvhb3n0yjx45_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Combo 10 đầu Fast Connector Viettel, FPT,Chuẩn SC/APC, SC/UPC Đầu Nối Quang Nhanh Nhà Mạng","","","85.000","Đã bán 30k+"
"https://shopee.vn/Chu%E1%BB%99t-m%C3%A1y-t%C3%ADnh-kh%C3%B4ng-d%C3%A2y-GM2001-ch%E1%BB%91ng-%E1%BB%93n-kh%C3%A1ng-khu%E1%BA%A9n-%C4%91%E1%BB%99-nh%E1%BA%A1y-cao-ti%E1%BA%BFt-ki%E1%BB%87m-pin-PRAMI002-i.252436954.21586609576?extraParams=%7B%22display_model_id%22%3A88881795100%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lovc2yqugnym96_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-12%","Chuột máy tính không dây - GM2001 chống ồn, kháng khuẩn - độ nhạy cao, tiết kiệm pin - PRAMI002","","","105.000","Đã bán 8k+"
"https://shopee.vn/Tai-Nghe-Bluetooth-Kh%C3%B4ng-D%C3%A2y-M19-PRAMI-C%C3%B4ng-Ngh%E1%BB%87-Bluetooth-5.1-Hi%E1%BB%87n-%C4%90%E1%BA%A1i-Tr%E1%BA%A3i-Nghi%E1%BB%87m-T%E1%BB%91i-%C6%AFu-PRAMI006-i.418699893.25907752646?extraParams=%7B%22display_model_id%22%3A226878096694%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ly0owg4xvvff28_tn.webp","","-35%","Tai Nghe Bluetooth Không Dây M19 PRAMI Công Nghệ Bluetooth 5.1 Hiện Đại, Trải Nghiệm Tối Ưu - PRAMI006","","","167.000","Đã bán 100k+"
"https://shopee.vn/Switch-KTT-Kang-White-V3-Linear-%C3%82m-Creamy-Pre-Lube-3-Ch%C3%A2n-H%C3%A0nh-tr%C3%ACnh-4.0-mm-L%E1%BB%B1c-nh%E1%BA%A5n-60g-i.376012490.22210074344?extraParams=%7B%22display_model_id%22%3A146423620950%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22120-8wbh97s3kwkvee_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Switch KTT Kang White V3 Linear | Âm Creamy | Pre Lube | 3 Chân | Hành trình 4.0 mm | Lực nhấn 60g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","10.000","Đã bán 20k+"
"https://shopee.vn/Gi%C3%A1-%C4%91%E1%BB%A1-LAPTOP-Prami-b%E1%BA%B1ng-nh%C3%B4m-c%C3%B3-th%E1%BB%83-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-%C4%91%C6%B0%E1%BB%A3c-%C4%91%E1%BB%99-cao-%C4%91%E1%BA%BF-t%E1%BA%A3n-nhi%E1%BB%87t-k%C3%AA-laptop-nh%C3%B4m-i.91052684.23583999397?extraParams=%7B%22display_model_id%22%3A226542718496%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lplqqmv96hf3e3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Giá đỡ LAPTOP Prami bằng nhôm có thể điều chỉnh được độ cao, đế tản nhiệt kê laptop nhôm","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","130.761","Đã bán 40k+"
