"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","truncate","font-medium","truncate 3","mr-0 src"
"https://shopee.vn/Kh%E1%BA%A9u-Trang-V%E1%BA%A3i-Ch%E1%BB%91ng-N%E1%BA%AFng-To%C3%A0n-M%E1%BA%B7t-UNDERCOOL-Tho%C3%A1ng-Kh%C3%AD-Ng%C4%83n-Tia-UV-full-face-KT02-i.321780372.25521899168?extraParams=%7B%22display_model_id%22%3A118325377121%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltkgombbm0b159_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-50%","Khẩu Trang Vải Chống Nắng Toàn Mặt UNDERCOOL Thoáng Khí Ngăn Tia UV full face KT02","","59.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/K%C3%ADnh-gi%E1%BA%A3-c%E1%BA%ADn-m%E1%BA%AFt-tr%C3%B2n-TATA-th%E1%BB%9Di-trang-g%E1%BB%8Dng-ng%E1%BB%91-h%E1%BB%8Dc-sinh-nam-n%E1%BB%AF-gi%C3%A1-r%E1%BA%BB-i.6074305.122706952?extraParams=%7B%22display_model_id%22%3A155913530012%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/661268355b44e69546a1c22ecdde0bde_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-50%","Kính giả cận mắt tròn TATA thời trang gọng ngố học sinh nam nữ giá rẻ","Rẻ Vô Địch","24.995","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/Khuy%C3%AAn-tai-ng%E1%BB%8Dc-trai-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-cho-n%E1%BB%AF-i.351732028.11273057172?extraParams=%7B%22display_model_id%22%3A95912953059%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d6062b6c4ce7fb6e48b4666634e96cd8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Khuyên tai ngọc trai phong cách Hàn Quốc cho nữ","Rẻ Vô Địch","27.280","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-r%E1%BB%ADa-trang-s%E1%BB%A9c-b%E1%BA%A1c-TLEE-dung-d%E1%BB%8Bch-l%C3%A0m-s%C3%A1ng-b%C3%B3ng-b%E1%BA%A1c-nh%C6%B0-m%E1%BB%9Bi-50ml-TLEE-JEWELRY-PK0120-i.11263389.43912972306?extraParams=%7B%22display_model_id%22%3A186205559686%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdf20gbotcx854_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-40%","Nước rửa trang sức bạc TLEE dung dịch làm sáng bóng bạc như mới 50ml TLEE JEWELRY PK0120","","30.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/Ghim-C%C3%A0i-%C3%81o-K%E1%BA%B9p-Ghim-C%C3%A0i-Ch%E1%BB%91ng-M%C3%A0i-M%C3%B2n-Cho-Xe-H%C6%A1i-i.797989425.22482432617?extraParams=%7B%22display_model_id%22%3A204631693383%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/fa97ecba7dc10b98636b65aaf47118a8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Ghim Cài Áo / Kẹp / Ghim Cài Chống Mài Mòn Cho Xe Hơi","","9.900","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/T%E1%BA%A5t-v%E1%BB%9B-tr%C6%A1n-nhi%E1%BB%81u-m%C3%A0u-phong-c%C3%A1ch-%C4%91%C6%A1n-gi%E1%BA%A3n-d%E1%BB%85-ph%E1%BB%91i-%C4%91%E1%BB%93-ch%E1%BA%A5t-li%E1%BB%87u-cotton-co-gi%C3%A3n-th%C3%B4ng-tho%C3%A1ng-kh%C3%AD-Ekiu-Shop-i.847242077.19791595957?extraParams=%7B%22display_model_id%22%3A295962387274%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzen3rg3d8wd05_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-30%","Tất vớ trơn nhiều màu phong cách đơn giản dễ phối đồ, chất liệu cotton co giãn thông thoáng khí - Ekiu Shop","","21.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/K%E1%BA%B9p-t%C3%B3c-h%C3%ACnh-c%C3%A1-m%E1%BA%ADp-ph%E1%BB%A7-l%C3%B4ng-d%E1%BB%85-th%C6%B0%C6%A1ng-th%E1%BB%9Di-trang-thu-%C4%91%C3%B4ng-cho-n%E1%BB%AF-i.365563063.13651087538?extraParams=%7B%22display_model_id%22%3A95871254617%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/e04336df13fc40636656c5e4a4a2c66f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Kẹp tóc hình cá mập phủ lông dễ thương thời trang thu đông cho nữ","","26.100","Đã bán 100k+",""
"https://shopee.vn/B%C3%B4ng-tai-%C4%91%C3%ADnh-%C4%91%C3%A1-ch%C3%A2u-%C4%91en-ch%C3%A2u-b%E1%BA%A1c-c%C3%A1-t%C3%ADnh-basic-%C4%91%C6%A1n-gi%E1%BA%A3n-sang-tr%E1%BB%8Dng-Annie-R05-i.171995594.14361829896?extraParams=%7B%22display_model_id%22%3A128601568191%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lkrmojqdxp6o18_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Bông tai đính đá , châu đen, châu bạc cá tính basic đơn giản sang trọng Annie R05","Rẻ Vô Địch","19.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/K%C3%ADnh-Nam-N%E1%BB%AF-kh%C3%B4ng-%C4%91%E1%BB%99-ch%E1%BB%AF-V-hai-ch%E1%BA%A5m-ngang-th%E1%BB%9Di-trang-si%C3%AAu-hot-ms05.1-i.259985661.8398326676?extraParams=%7B%22display_model_id%22%3A270601961717%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-lie8natgqo7g71_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Kính Nam Nữ không độ chữ V hai chấm ngang thời trang siêu hot - ms05.1","","15.800","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/K%E1%BA%B9p-T%C3%B3c-Kim-Lo%E1%BA%A1i-C%E1%BB%A1-L%E1%BB%9Bn-Ki%E1%BB%83u-H%C3%A0n-Qu%E1%BB%91c-Xinh-X%E1%BA%AFn-Cho-N%E1%BB%AF-i.324840980.5372231328?extraParams=%7B%22display_model_id%22%3A133057831556%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7qukw-ljgdlfz4qiyi64_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-9%","Kẹp Tóc Kim Loại Cỡ Lớn Kiểu Hàn Quốc Xinh Xắn Cho Nữ","","11.330","Đã bán 80k+",""
"https://shopee.vn/Kh%E1%BA%A9u-trang-ch%E1%BB%91ng-tia-UV-ch%E1%BA%A5t-l%E1%BB%A5a-b%C4%83ng-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%A1t-th%C3%B4ng-tho%C3%A1ng-Kh%E1%BA%A9u-trang-v%E1%BA%A3i-ch%E1%BB%91ng-n%E1%BA%AFng-ch%E1%BB%91ng-tia-UV-tuy%E1%BB%87t-%C4%91%E1%BB%91i-i.1157734523.24119801906?extraParams=%7B%22display_model_id%22%3A127877834141%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m18f616jndwc46_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Khẩu trang chống tia UV chất lụa băng mềm mịn mát thông thoáng - Khẩu trang vải chống nắng chống tia UV tuyệt đối","","27.500","Đã bán 7k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Kh%C4%83n-qu%C3%A0ng-c%E1%BB%95-b%E1%BA%A3n-to-%E1%BA%A5m-%C3%A1p-BST-m%C3%A0u-tr%C6%A1n-m%E1%BB%9Bi-kh%C4%83n-len-cho%C3%A0ng-ch%E1%BA%A5t-li%E1%BB%87u-d%C3%A0y-d%E1%BA%B7n-style-H%C3%A0n-Qu%E1%BB%91c-i.66043535.29559146780?extraParams=%7B%22display_model_id%22%3A249146352759%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mep6z4wod98i63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-24%","Khăn quàng cổ bản to ấm áp BST màu trơn mới, khăn len choàng chất liệu dày dặn style Hàn Quốc","","53.000","Đã bán 80k+",""
"https://shopee.vn/T%E1%BA%A5t-C%E1%BB%95-Cao-Nam-N%E1%BB%AF-H%C3%A0n-Qu%E1%BB%91c-Tr%E1%BA%AFng-Ch%E1%BB%AF-X-V%E1%BB%9B-C%E1%BB%95-Cao-N%E1%BB%AF-H%C3%A0n-Qu%E1%BB%91cTr%E1%BA%AFng-i.450935124.8275932128?extraParams=%7B%22display_model_id%22%3A276617841237%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/2388c6e35212899406725ee0c0d6dfd3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tất Cổ Cao Nam Nữ Hàn Quốc Trắng Chữ X , Vớ Cổ Cao Nữ Hàn QuốcTrắng","","30.000","Đã bán 100k+",""
"https://shopee.vn/Ghim-C%C3%A0i-%C3%81o-H%C3%ACnh-%C4%90%E1%BB%99ng-V%E1%BA%ADt-Ho%E1%BA%A1t-H%C3%ACnh-D%E1%BB%85-Th%C6%B0%C6%A1ng-i.492934843.19573387903?extraParams=%7B%22display_model_id%22%3A183859860945%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-23020-ntr416fsdknv85_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Ghim Cài Áo Hình Động Vật Hoạt Hình Dễ Thương","","20.350","Đã bán 100k+",""
"https://shopee.vn/Qu%E1%BA%A7n-t%E1%BA%A5t-xu%E1%BA%A5t-Nh%E1%BA%ADt-si%C3%AAu-r%E1%BA%BB.-T%E1%BA%A5t-%C4%91i-r%E1%BA%A5t-th%E1%BA%ADt-ch%C3%A2n-m%E1%BB%81m-m%E1%BB%8Bn-nh%E1%BA%B9.-i.48847428.832375685?extraParams=%7B%22display_model_id%22%3A143577773919%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d633234d922ef3f44de4846e40f5e86d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-8%","Quần tất xuất Nhật siêu rẻ. Tất đi rất thật chân, mềm mịn nhẹ.","","23.000","Đã bán 200k+",""
"https://shopee.vn/M%E1%BA%AFt-K%C3%ADnh-G%E1%BB%8Dng-C%E1%BA%ADn-Form-Tr%C3%B2n-H%E1%BB%8Dc-Sinh-D%E1%BB%85-Th%C6%B0%C6%A1ng-Hot-Trend-Hazo-i.10323148.532013627?extraParams=%7B%22display_model_id%22%3A97675067208%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-lyysrhrcy79p16_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-47%","Mắt Kính Gọng Cận Form Tròn Học Sinh Dễ Thương Hot Trend - Hazo","","20.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/T%C3%B3c-gi%E1%BA%A3-k%E1%BA%B9p-d%C3%A0i-th%E1%BA%B3ng-xo%C4%83n-light-60cm-l%E1%BB%8Dn-nhi%E1%BB%81u-m%C3%A0u-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Galistore-i.60610683.6609007024?extraParams=%7B%22display_model_id%22%3A146765700484%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/c4eeb08af93e21ae619f57a003460fa4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-34%","Tóc giả kẹp dài thẳng xoăn light 60cm lọn nhiều màu phong cách Hàn Quốc Galistore","","9.900","Đã bán 200k+",""
"https://shopee.vn/T%E1%BA%A5t-n%E1%BB%AF-m%C3%A0u-tr%C6%A1n-lolita-Jengiang-cosplay-phong-c%C3%A1ch-h%E1%BB%8Dc-sinh-Nh%E1%BA%ADt-B%E1%BA%A3n-i.2123582.19934231787?extraParams=%7B%22display_model_id%22%3A167726699216%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1jg3jlwaitbaa_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Tất nữ màu trơn lolita Jengiang cosplay phong cách học sinh Nhật Bản","","15.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/WeFlower-B%C3%B4ng-Tai-B%E1%BA%A1c-s925-H%C3%ACnh-N%C6%A1-Hoa-Xinh-X%E1%BA%AFn-Th%E1%BB%9Di-Trang-Cho-N%E1%BB%AF-i.252386387.18095062843?extraParams=%7B%22display_model_id%22%3A217133786489%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rbk7-lnts2wa4nao888_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","WeFlower Bông Tai Bạc s925 Hình Nơ / Hoa Xinh Xắn Thời Trang Cho Nữ","Rẻ Vô Địch","13.999","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/T%E1%BA%A5t-n%E1%BB%AF-c%E1%BB%95-th%E1%BA%A5p-m%C3%A0u-%C4%91%C6%A1n-gi%E1%BA%A3n-nhi%E1%BB%81u-m%E1%BA%ABu-%C4%91%C3%A1ng-y%C3%AAu-i.157404536.4123649986?extraParams=%7B%22display_model_id%22%3A37407173735%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22100-07kh2c4d8fiv55_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tất nữ cổ thấp màu đơn giản nhiều mẫu đáng yêu","","7.300","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/T%C3%BAi-20g-H%E1%BA%A1t-C%C6%B0%E1%BB%9Dm-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-%C4%90%E1%BB%83-L%C3%A0m-Trang-S%E1%BB%A9c-DIY-i.379903869.23339354208?extraParams=%7B%22display_model_id%22%3A146818987018%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7qukw-lfot48vt0ksr05_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Túi 20g Hạt Cườm Nhiều Màu Sắc Để Làm Trang Sức DIY","","11.569","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/Kh%E1%BA%A9u-trang-ch%E1%BB%91ng-tia-UV-UNICARE-PROOF-MASK-b%E1%BA%A3o-v%E1%BB%87-da-kh%E1%BB%8Fi-tia-UV-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.1072907057.29308749350?extraParams=%7B%22display_model_id%22%3A295274853958%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6dfze0ql60od2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-28%","Khẩu trang chống tia UV UNICARE PROOF MASK, bảo vệ da khỏi tia UV - Hàng chính hãng","","65.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/T%C3%B3c-line-d%C3%A1n-l%C3%A0n-t%E1%BB%AB-s%E1%BB%A3i-protein-T%C3%B3c-gi%E1%BA%A3-%C4%91%E1%BA%B9p-t%C3%B3c-k%E1%BA%B9p-d%C3%A0i-th%E1%BA%B3ng-light-65cm-l%E1%BB%8Dn-nhi%E1%BB%81u-m%C3%A0u-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-Galistore-i.60610683.16480497393?extraParams=%7B%22display_model_id%22%3A79283957984%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/ddd9098a27400766d7a0a4a93ceb57ed_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-61%","Tóc line dán làn từ sợi protein, Tóc giả đẹp tóc kẹp dài thẳng light 65cm lọn nhiều màu phong cách Hàn Quốc Galistore","","7.900","Đã bán 100k+",""
"https://shopee.vn/T%E1%BA%A5t-c%E1%BB%95-cao-nam-n%E1%BB%AF-t%E1%BA%A5t-n%E1%BB%AF-nam-nh%C3%BAn-ch%E1%BA%A5t-li%E1%BB%87u-cotton-m%E1%BB%81m-tho%C3%A1ng-m%C3%A1t-d%E1%BB%85-ph%E1%BB%91i-%C4%91%E1%BB%93-Cherry-Shop-i.446036652.10426607207?extraParams=%7B%22display_model_id%22%3A286129093477%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8rd46nujptz3c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-44%","Tất cổ cao nam nữ, tất nữ nam nhún chất liệu cotton mềm thoáng mát dễ phối đồ- Cherry Shop","Rẻ Vô Địch","14.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a"
"https://shopee.vn/Tr%C3%A2m-C%C3%A0i-T%C3%B3c-Tua-Rua-Hoa-Phong-C%C3%A1ch-C%E1%BB%95-%C4%90i%E1%BB%83n-Cao-C%E1%BA%A5p-Cho-N%E1%BB%AF-zhang-qipao-i.607980775.20295645515?extraParams=%7B%22display_model_id%22%3A178127184893%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-lot56pnbegep65_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Trâm Cài Tóc Tua Rua Hoa Phong Cách Cổ Điển Cao Cấp Cho Nữ zhang qipao","","27.207","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/%E2%9C%A8%E2%9C%A8K%E1%BA%B9p-t%C3%B3c-ki%E1%BB%83u-ho%E1%BA%A1t-h%C3%ACnh-xinh-x%E1%BA%AFn-%C4%91%C3%A1ng-y%C3%AAu-d%C3%A0nh-cho-n%E1%BB%AF-i.214402738.14746923468?extraParams=%7B%22display_model_id%22%3A232274494752%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/efa3fa43413a69f9fec34da1b8f01784_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","✨✨Kẹp tóc kiểu hoạt hình xinh xắn đáng yêu dành cho nữ","","25.786","Đã bán 80k+",""
"https://shopee.vn/B%E1%BB%99-2-%E1%BB%90ng-Tay-Ch%E1%BB%91ng-N%E1%BA%AFng-G%C4%83ng-Tay-Ch%E1%BB%91ng-N%E1%BA%AFng-H%C3%A0n-Qu%E1%BB%91c-Let's-slim-i.1207037676.25271011747?extraParams=%7B%22display_model_id%22%3A240542086702%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-7r98o-ltc7gb5dnstp1a_tn.webp","","","Bộ 2 Ống Tay Chống Nắng, Găng Tay Chống Nắng Hàn Quốc Let's slim","","59.400","Đã bán 300k+",""
"https://shopee.vn/Khuy%C3%AAn-tai-b%E1%BA%A1c-n%E1%BB%AF-TLEE-n%E1%BB%A5-%C4%91%C3%A1-nhi%E1%BB%81u-size-l%E1%BA%A5p-l%C3%A1nh-nh%E1%BB%8F-xinh-TLEE-JEWELRY-B0206-(1-chi%E1%BA%BFc)-i.11263389.5063533090?extraParams=%7B%22display_model_id%22%3A200165809444%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m322pm21x0c042_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-25%","Khuyên tai bạc nữ TLEE nụ đá nhiều size lấp lánh nhỏ xinh TLEE JEWELRY B0206 (1 chiếc)","","60.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d"
"https://shopee.vn/K%E1%BA%B9p-t%C3%B3c-h%C3%ACnh-tr%C3%A1i-tim-qu%E1%BA%A3-%C4%91%C3%A0o-n%C6%A1-tr%C3%A1i-tim-th%E1%BB%9Di-trang-cho-n%E1%BB%AF-i.426999246.17556464386?extraParams=%7B%22display_model_id%22%3A162190399100%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/510a39ff0e24257e380944300be3b9e2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Kẹp tóc hình trái tim/ quả đào/ nơ/ trái tim thời trang cho nữ","","17.661","Đã bán 200k+",""
"https://shopee.vn/Bao-tay-ch%E1%BB%91ng-n%E1%BA%AFng-m%E1%BA%ABu-m%E1%BB%9Bi-2024-d%C3%A0nh-cho-ng%C6%B0%E1%BB%9Di-%C4%91i-xe-m%C3%A1y-xe-%C4%91%E1%BA%A1p-ch%E1%BB%91ng-tia-uv-tuy%E1%BB%87t-%C4%91%E1%BB%91i-H%C3%80NG-LO%E1%BA%A0I-1--i.504927015.24925735524?extraParams=%7B%22display_model_id%22%3A255687118006%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lud8rc4m1jwxac_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Bao tay chống nắng mẫu mới 2024 dành cho người đi xe máy xe đạp chống tia uv tuyệt đối [ HÀNG LOẠI 1 ]","","39.500","Đã bán 1k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Kh%E1%BA%A9u-trang-ch%E1%BB%91ng-n%E1%BA%AFng-Didooglt-ch%E1%BB%91ng-tia-UV-ch%E1%BA%A5t-l%E1%BB%A5a-b%C4%83ng-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%A1t-th%C3%B4ng-tho%C3%A1ng-(-H%C3%A0ng-%C4%90%E1%BA%B9p-)-i.499989948.24979215740?extraParams=%7B%22display_model_id%22%3A108690495752%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-ma142m23jmge3b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-48%","Khẩu trang chống nắng Didooglt chống tia UV chất lụa băng mềm mịn mát thông thoáng ( Hàng Đẹp )","","13.000","Đã bán 3k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Khuy%C3%AAn-tai-B%C3%B4ng-tai-m%E1%BA%A1-v%C3%A0ng-phong-c%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-c%E1%BB%95-%C4%91i%E1%BB%83n-%C4%91%C6%A1n-gi%E1%BA%A3n-d%C3%A0nh-cho-n%E1%BB%AF-Mely-1361-i.1270348.5250794210?extraParams=%7B%22display_model_id%22%3A163739450048%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljnwlbvafcfo5e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Khuyên tai Bông tai mạ vàng phong cách Hàn Quốc cổ điển đơn giản dành cho nữ - Mely 1361","Rẻ Vô Địch","17.998","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3"
"https://shopee.vn/Kh%E1%BA%A9u-trang-ch%E1%BB%91ng-tia-uv-logo-PLSHARK-%C4%91%E1%BB%95i-m%C3%A0u-theo-nhi%E1%BB%87t-%C4%91%E1%BB%99-n%E1%BA%AFng-ch%E1%BA%A5t-li%E1%BB%87u-cao-c%E1%BA%A5p-m%E1%BB%81m-m%E1%BB%8Bn-m%C3%A1t-th%C3%B4ng-tho%C3%A1ng-FENITE-i.1313459051.26857833213?extraParams=%7B%22display_model_id%22%3A256376399212%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyx2r3v0pkr1c3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Khẩu trang chống tia uv logo PLSHARK đổi màu theo nhiệt độ nắng chất liệu cao cấp mềm mịn mát thông thoáng - FENITE","","29.000","Đã bán 30k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
"https://shopee.vn/Th%E1%BB%9Di-Trang-Nhi%E1%BB%81u-M%C3%A0u-S%E1%BA%AFc-K%E1%BA%B9p-T%C3%B3c-Hoa-S%E1%BB%A9-L%C6%B0ng-%C4%90%E1%BA%A7u-T%C3%B3c-M%C3%B3ng-Vu%E1%BB%91t-K%E1%BA%B9p-Phong-C%C3%A1ch-Hawaii-Ph%E1%BB%A5-Ki%E1%BB%87n-T%C3%B3c-i.503644479.24017722107?extraParams=%7B%22display_model_id%22%3A217356100739%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rcfa-lsnljbz5uwhi63_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Thời Trang Nhiều Màu Sắc Kẹp Tóc Hoa Sứ Lưng Đầu Tóc Móng Vuốt Kẹp Phong Cách Hawaii Phụ Kiện Tóc","","8.424","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6"
