"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate 2","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/X%E1%BB%8Bt-M%C5%A9i-Xoang-CHA-REN-H%C3%A0ng-Xu%E1%BA%A5t-Kh%E1%BA%A9u-Ch%C3%A2u-%C3%82u-(EU)-H%E1%BA%BFt-Xoang-Ngh%E1%BA%B9t-M%C5%A9i-Th%C3%B4ng-M%C5%A9i-D%E1%BB%85-Th%E1%BB%9F-C%E1%BB%B1c-Hi%E1%BB%87u-Qu%E1%BA%A3-i.1484827920.29377920369?extraParams=%7B%22display_model_id%22%3A167096615710%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8ks8x7mrkp338_tn.webp","","-8%","Xịt Mũi Xoang CHA-REN Hàng Xuất Khẩu Châu Âu (EU) Hết Xoang Nghẹt Mũi Thông Mũi Dễ Thở Cực Hiệu Quả","","55.000","Đã bán 80k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Mi%E1%BA%BFng-D%C3%A1n-Th%E1%BA%A3i-%C4%90%E1%BB%99c-Ch%C3%A2n-Ng%E1%BA%A3i-C%E1%BB%A9u-LAO-BEIJING-Gi%C3%BAp-Th%C6%B0-Gi%C3%A3n-%E1%BA%A4m-L%C3%B2ng-B%C3%A0n-Ch%C3%A2n-Ng%E1%BB%A7-Ngon-Gi%E1%BA%A3m-Nh%E1%BB%A9c-M%E1%BB%8Fi-i.243575859.24754093040?extraParams=%7B%22display_model_id%22%3A255483136492%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lqh5n6nv7xle4b_tn.webp","","","Miếng Dán Thải Độc Chân Ngải Cứu LAO BEIJING Giúp Thư Giãn - Ấm Lòng Bàn Chân - Ngủ Ngon - Giảm Nhức Mỏi","","50.000","Đã bán 533","","",""
"https://shopee.vn/Nhi%E1%BB%87t-K%E1%BA%BF-Ph%C3%B2ng-%C4%90i%E1%BB%87n-T%E1%BB%AD-%E1%BA%A8m-K%E1%BA%BF-3-Trong-1-%C4%90o-Nhi%E1%BB%87t-%C4%90%E1%BB%99-V%C3%A0-%C4%90%E1%BB%99-%E1%BA%A8m-Ph%C3%B2ng-Ng%E1%BB%A7-Cho-B%C3%A9-i.1340549526.29810248577?extraParams=%7B%22display_model_id%22%3A251652518638%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-micup3q348oyd9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Nhiệt Kế Phòng Điện Tử Ẩm Kế 3 Trong 1 Đo Nhiệt Độ Và Độ Ẩm Phòng Ngủ Cho Bé","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","105.000","Đã bán 56","","",""
"https://shopee.vn/M%C3%A1y-massage-gun-%C4%91%E1%BA%A5m-l%C6%B0ng-c%E1%BA%A7m-tay-%C4%91a-n%C4%83ng-S%C3%BAng-m%C3%A1t-xa-c%E1%BB%95-vai-g%C3%A1y-gi%E1%BA%A3m-co-c%E1%BB%A9ng-c%C6%A1-v%E1%BB%9Bi-4-%C4%91%E1%BA%A7u-v%C3%A0-6-ch%E1%BA%BF-%C4%91%E1%BB%99-DL2-i.530308652.22130952189?extraParams=%7B%22display_model_id%22%3A237107617494%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7rt2ihyo2wh8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-23%","Máy massage gun đấm lưng cầm tay đa năng - Súng mát xa cổ vai gáy giảm co cứng cơ với 4 đầu và 6 chế độ - DL2","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","153.000","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/(1-chi%E1%BA%BFc-l%E1%BA%BB)-Lens-Seed-1-ng%C3%A0y-kh%C3%B4ng-m%C3%A0u-1-day-Pure-moisture-full-%C4%91%E1%BB%99-c%E1%BA%ADn-Buddy-Central-i.359824365.22314541476?extraParams=%7B%22display_model_id%22%3A213635384587%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-meshpmpu7pqfd6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-42%","(1 chiếc lẻ) Lens Seed 1 ngày không màu 1 day Pure moisture full độ cận - Buddy Central","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","29.000","Đã bán 60k+","","",""
"https://shopee.vn/H%C5%A9-H%C3%ADt-Th%E1%BA%A3o-m%E1%BB%99c-Th%C3%B4ng-M%C5%A9i-Hongthai-Hong-Thai-Th%C3%A1i-Lan-i.17191287.1292407616?extraParams=%7B%22display_model_id%22%3A194918674472%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mghtackkit54c9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Hũ Hít Thảo mộc Thông Mũi Hongthai Hong Thai Thái Lan","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","39.000","Đã bán 70k+","","",""
"https://shopee.vn/G%E1%BB%91i-massage-c%E1%BB%95-vai-g%C3%A1y-DIDOOGLT-m%C3%A1y-massage-ho%CC%82%CC%80ng-ngoa%CC%A3i-cao-c%E1%BA%A5p-h%E1%BB%97-tr%E1%BB%A3-gi%E1%BA%A3m-%C4%91au-m%E1%BB%8Fi-vai-g%C3%A1y-i.645456672.24805696267?extraParams=%7B%22display_model_id%22%3A245148488747%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mekw82n6zochfd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Gối massage cổ vai gáy DIDOOGLT máy massage hồng ngoại cao cấp hỗ trợ giảm đau mỏi vai gáy","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","225.000","Đã bán 4k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/G%C3%B3i-Massage-Vai-G%C3%A1y-C%E1%BB%95-20-Bi-G%E1%BB%91i-Massage-H%E1%BB%93ng-Ngo%E1%BA%A1i-Lo%E1%BA%A1i-1-Ch%C3%ADnh-H%C3%A3ng-C%C3%B4ng-Ngh%E1%BB%87-Nh%E1%BA%ADt-B%E1%BA%A3n-(M%E1%BA%ABu-M%E1%BB%9Bi-Nh%E1%BA%A5t-2023)-Hot-i.663821509.17098607520?extraParams=%7B%22display_model_id%22%3A108580147629%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7t8y8x5auk3b5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Gói Massage Vai Gáy Cổ 20 Bi Gối Massage Hồng Ngoại Loại 1 Chính Hãng Công Nghệ Nhật Bản (Mẫu Mới Nhất 2023) Hot","","296.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BA%A7m-Tay-Mini-S%C3%BAng-Massage-C%E1%BA%A7m-Tay-Mini-To%C3%A0n-Th%C3%A2n-6-C%E1%BA%A5p-%C4%90%E1%BB%99-Chuy%C3%AAn-S%C3%A2u-%C4%90a-N%C4%83ng-DL2-New-i.716158718.26601138764?extraParams=%7B%22display_model_id%22%3A251465462426%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzssf4ayo6kt38_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Máy Massage Cầm Tay Mini, Súng Massage Cầm Tay Mini Toàn Thân 6 Cấp Độ Chuyên Sâu Đa Năng - DL2 New","","152.000","Đã bán 500k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-Massage-x%C3%A1ch-tay-Mini-S%C3%BAng-Massage-x%C3%A1ch-tay-Mini-body-6-ti%C3%AAu-chu%E1%BA%A9n-c%E1%BA%A5p-%C4%91%E1%BB%99-n%C3%A2ng-cao-%C4%91azin%C4%83ng-DL2-Hot-i.461477539.20174118118?extraParams=%7B%22display_model_id%22%3A98964732025%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzfo9c7nl5cdd9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Máy Massage xách tay Mini, Súng Massage xách tay Mini body 6 tiêu chuẩn cấp độ nâng cao đazinăng - DL2 Hot","","155.000","Đã bán 90","","",""
"https://shopee.vn/M%C3%A1y-Massage-Mini-D%C3%A1n-Xung-%C4%90i%E1%BB%87n-To%C3%A0n-Th%C3%A2n-%E2%80%93-Mi%E1%BA%BFng-D%C3%A1n-Massage-C%E1%BB%95-Vai-G%C3%A1y-Gi%E1%BA%A3m-%C4%90au-8-Ch%E1%BA%BF-%C4%90%E1%BB%99-Pin-S%E1%BA%A1c-i.718614078.22764442709?extraParams=%7B%22display_model_id%22%3A232751605568%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mb3ajmyxy6ypa8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy Massage Mini Dán Xung Điện Toàn Thân – Miếng Dán Massage Cổ Vai Gáy Giảm Đau, 8 Chế Độ, Pin Sạc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","35.000","Đã bán 160","","",""
"https://shopee.vn/G%E1%BB%91i-Massage-C%E1%BB%94-VAI-G%C3%81Y-H%E1%BB%93ng-Ngo%E1%BA%A1i-20-Bi-Cao-C%E1%BA%A5p-M%C3%A1t-xa-TO%C3%80N-Th%C3%A2n-Gi%E1%BA%A3m-%C4%90au-Nh%E1%BB%A9c-M%E1%BB%8Fi-BH-12-TH%C3%81NG-i.479414281.27710875475?extraParams=%7B%22display_model_id%22%3A215439247565%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6vckmlchsptb4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-44%","Gối Massage CỔ VAI GÁY Hồng Ngoại 20 Bi Cao Cấp Mát-xa TOÀN  Thân Giảm Đau Nhức Mỏi BH 12 THÁNG","","195.000","Đã bán 50k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 2k₫"
"https://shopee.vn/D%E1%BB%A5ng-c%E1%BB%A5-l%E1%BA%A5y-r%C3%A1y-tai-c%C3%B3-camera-NE3-Pro-n%E1%BB%99i-soi-%C4%91a-n%C4%83ng-h%C3%ACnh-%E1%BA%A3nh-s%E1%BA%AFc-n%C3%A9t-T-Home-More-i.1078066459.20886743243?extraParams=%7B%22display_model_id%22%3A29783386994%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltlxfq8dipze75_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Dụng cụ lấy ráy tai có camera NE3 Pro nội soi đa năng hình ảnh sắc nét T-Home&More","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 574","","",""
"https://shopee.vn/C%C3%A2n-s%E1%BB%A9c-kh%E1%BB%8Fe-ph%C3%A2n-t%C3%ADch-ch%E1%BB%89-s%E1%BB%91-th%C3%B4ng-minh-c%C3%B3-Bluetooth-KAW-%C4%91o-ch%E1%BB%89-s%E1%BB%91-c%C3%A2n-n%E1%BA%B7ng-%C4%91o-l%C6%B0%E1%BB%A3ng-ch%E1%BA%A5t-b%C3%A9o-i.541569965.19586545499?extraParams=%7B%22display_model_id%22%3A184783158198%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8d8kpn292mf47_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Cân sức khỏe phân tích chỉ số thông minh có Bluetooth KAW, đo chỉ số cân nặng, đo lượng chất béo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","224.520","Đã bán 20k+","","","5% Giảm"
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-C%C3%A2n-S%E1%BB%A9c-Kh%E1%BB%8Fe-ISCALE-PHONE-C%C3%A2n-Gia-%C4%90%C3%ACnh-Tr%E1%BB%8Dng-L%C6%B0%E1%BB%A3ng-T%E1%BB%91i-%C4%90a-150Kg-ti%E1%BB%87n-l%E1%BB%A3i-cho-gia-%C4%91%C3%ACnh-HOT-New-New-i.541616306.28307680192?extraParams=%7B%22display_model_id%22%3A187811053525%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfyvzg43qeq4de_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-23%","Cân Điện Tử, Cân Sức Khỏe ISCALE PHONE - Cân Gia Đình Trọng Lượng Tối Đa 150Kg tiện lợi cho gia đình HOT New New","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","95.000","Đã bán 166","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/H%E1%BB%99p-g%C4%83ng-tay-y-t%E1%BA%BF-C%C3%93-B%E1%BB%98T-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-chuy%C3%AAn-d%C3%B9n-trong-b%E1%BB%87nh-vi%E1%BB%87n-ph%C3%B2ng-kh%C3%A1m-nha-khoa.-H%E1%BB%98P-100-CHI%C3%89C-i.517944641.23985714103?extraParams=%7B%22display_model_id%22%3A266841298878%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf9g9k1zm9e516_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Hộp găng tay y tế CÓ BỘT hàng chính hãng chuyên dùn trong bệnh viện, phòng khám, nha khoa. HỘP 100 CHIÉC","","90.000","Đã bán 20k+","","",""
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-C%C3%B3-Camera-N%E1%BB%99i-Soi-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-S%E1%BA%AFc-N%C3%A9t-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.541686135.24313751872?extraParams=%7B%22display_model_id%22%3A246395042665%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mimh3bsgamfcdb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Dụng Cụ Lấy Ráy Tai Có Camera Nội Soi Đa Năng Hình Ảnh Sắc Nét Bảo Hành 12 Tháng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.999","Đã bán 40k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","5% Giảm"
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-s%E1%BB%A9c-kho%E1%BA%BB-K%E1%BA%BFt-N%E1%BB%91i-Bluetooth-Ph%C3%A2n-T%C3%ADch-Ch%E1%BB%89-S%E1%BB%91-C%C6%A1-Th%E1%BB%83-C2-i.7866202.24655204742?extraParams=%7B%22display_model_id%22%3A184919596857%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lte1ned4g79g94_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Cân Điện Tử sức khoẻ -  Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể C2","","139.000","Đã bán 2k+","","",""
"https://shopee.vn/Gel-b%C3%B4i-tr%C6%A1n-Feelex-Lubricant-si%C3%AAu-tr%C6%A1n-l%C3%A2u-kh%C3%B4-l%E1%BA%A1nh-an-to%C3%A0n-250ml-i.763275998.17062322990?extraParams=%7B%22display_model_id%22%3A187860146221%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miv995b2ton48d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Gel bôi trơn Feelex Lubricant siêu trơn, lâu khô, lạnh an toàn 250ml","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","129.000","Đã bán 80k+","","","30% Giảm"
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-S%E1%BB%A9c-Kh%E1%BB%8Fe-Th%C3%B4ng-Minh-KAW-K%E1%BA%BFt-N%E1%BB%91i-Bluetooth-M%C3%A0n-H%C3%ACnh-Led-K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-B%E1%BB%81n-B%E1%BB%89-Theo-D%C3%B5i-S%E1%BB%A9c-Kh%E1%BB%8Fe-C%E1%BA%A3-Nh%C3%A0-i.718402431.24680779429?extraParams=%7B%22display_model_id%22%3A240912160912%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lvunx5xyqkt73f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Cân Điện Tử Sức Khỏe Thông Minh KAW, Kết Nối Bluetooth, Màn Hình Led Kính Cường Lực Bền Bỉ, Theo Dõi Sức Khỏe Cả Nhà","","229.000","Đã bán 436","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 5k₫"
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-NE3-Pro-C%C3%B3-G%E1%BA%AFn-Camera-N%E1%BB%99i-Soi-Full-HD-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-S%E1%BA%AFc-N%C3%A9t-Pin-S%E1%BA%A1c-i.537152509.25858593493?extraParams=%7B%22display_model_id%22%3A139370791195%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mifaau6mdywwc2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-42%","Dụng Cụ Lấy Ráy Tai NE3 Pro Có Gắn Camera Nội Soi Full HD Đa Năng Hình Ảnh Sắc Nét, Pin Sạc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 254","","","Giảm 5k₫"
"https://shopee.vn/Bao-cao-su-xtoy-si%C3%AAu-m%E1%BB%8Fng-k%C3%A9o-d%C3%A0i-th%E1%BB%9Di-gian-nhi%E1%BB%81u-gel-b%C3%B4i-tr%C6%A1n-H%E1%BB%99p-10-bcs-i.182031086.8081748691?extraParams=%7B%22display_model_id%22%3A69870749275%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5jk1etpzxw717_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Bao cao su xtoy siêu mỏng, kéo dài thời gian, nhiều gel bôi trơn - Hộp 10 bcs","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","35.000","Đã bán 100k+","","",""
"https://shopee.vn/B%E1%BB%99-D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-GODWELL-C%C3%B3-G%E1%BA%AFn-Camera-N%E1%BB%99i-Soi-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-Full-HD-1296P-S%E1%BA%AFc-N%C3%A9t-i.718541345.27602311924?extraParams=%7B%22display_model_id%22%3A139034492024%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mje16tqonshs77_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Bộ Dụng Cụ Lấy Ráy Tai GODWELL Có Gắn Camera Nội Soi Đa Năng Hình Ảnh Full HD 1296P Sắc Nét","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 40k+","","",""
"https://shopee.vn/(CH%C3%8DNH-H%C3%83NG)-S%E1%BB%AEA-B%C3%92-T%C3%81CH-B%C3%89O-H%E1%BB%96-TR%E1%BB%A2-GI%E1%BA%A2M-C%C3%82N-DEtox-EMoSLIM-gi%E1%BA%A3m-m%E1%BB%A1-b%E1%BB%A5ng-giam-can-an-toan-i.136526768.18478502538?extraParams=%7B%22display_model_id%22%3A253985518414%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyyqfi75kdk1b8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-13%","(CHÍNH HÃNG) SỮA BÒ TÁCH BÉO HỖ TRỢ GIẢM CÂN DEtox EMoSLIM - giảm mỡ bụng/giam can an toan","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","130.000","Đã bán 60k+","","",""
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BA%A7m-Tay-Mini-S%C3%BAng-Massage-C%E1%BA%A7m-Tay-Mini-To%C3%A0n-Th%C3%A2n-6-C%E1%BA%A5p-%C4%90%E1%BB%99-Chuy%C3%AAn-S%C3%A2u-%C4%90a-N%C4%83ng-HKDOTI-i.718367937.27304899793?extraParams=%7B%22display_model_id%22%3A275028976134%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9kj0klgvadgad_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-11%","Máy Massage Cầm Tay Mini, Súng Massage Cầm Tay Mini Toàn Thân 6 Cấp Độ Chuyên Sâu Đa Năng - HKDOTI","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","178.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-C%C3%B3-G%E1%BA%AFn-Camera-N%E1%BB%99i-Soi-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-Full-HD-1296P-S%E1%BA%AFc-N%C3%A9t-i.1332128862.26358371385?extraParams=%7B%22display_model_id%22%3A147429322461%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfc4fzjzyy3241_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Dụng Cụ Lấy Ráy Tai Có Gắn Camera Nội Soi Đa Năng  Hình Ảnh Full HD 1296P Sắc Nét","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/B%E1%BB%99-gi%C3%A1c-h%C6%A1i-kh%C3%B4ng-d%C3%B9ng-l%E1%BB%ADa-24-c%E1%BB%91c-KAW-an-to%C3%A0n-d%E1%BB%85-s%E1%BB%AD-d%E1%BB%A5ng-an-to%C3%A0n-i.541691070.19386508902?extraParams=%7B%22display_model_id%22%3A215703418934%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mez5sctc1kwcb9_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Bộ giác hơi không dùng lửa 24 cốc KAW an toàn, dễ sử dụng,an toàn","","88.000","Đã bán 10k+","","","Giảm 5k₫"
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-s%E1%BB%A9c-kho%E1%BA%BB-K%E1%BA%BFt-N%E1%BB%91i-Bluetooth-Ph%C3%A2n-T%C3%ADch-Ch%E1%BB%89-S%E1%BB%91-C%C6%A1-Th%E1%BB%83-i.321637333.23984253991?extraParams=%7B%22display_model_id%22%3A222313013634%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0vrarpniqjxc4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Cân Điện Tử sức khoẻ - Kết Nối Bluetooth Phân Tích Chỉ Số Cơ Thể","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 466","","",""
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-NE3-Pro-C%C3%B3-G%E1%BA%AFn-Camera-Soi-Full-HD-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-S%E1%BA%AFc-N%C3%A9t-Pin-S%E1%BA%A1c-C%C3%B3-B%E1%BA%A3o-H%C3%A0nh-i.1340549526.28460243245?extraParams=%7B%22display_model_id%22%3A262321298470%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj9p2ryrjs3l5a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Dụng Cụ Lấy Ráy Tai NE3 Pro Có Gắn Camera Soi Full HD Đa Năng Hình Ảnh Sắc Nét, Pin Sạc Có Bảo Hành","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","145.000","Đã bán 100k+","","",""
"https://shopee.vn/M%C3%A1y-%C4%90%E1%BA%A5m-L%C6%B0ng-Massage-C%E1%BA%A7m-Tay-Gun-Mini-M%C3%A1y-Massage-C%E1%BA%A7m-Tay-Mini-To%C3%A0n-Th%C3%A2n-6-C%E1%BA%A5p-%C4%90%E1%BB%99-Chuy%C3%AAn-S%C3%A2u-%C4%90a-N%C4%83ng-DL2-Hot-i.530321532.19295382152?extraParams=%7B%22display_model_id%22%3A89472275107%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mghu81gdrg9932_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy Đấm Lưng Massage Cầm Tay Gun Mini, Máy Massage Cầm Tay Mini Toàn Thân 6 Cấp Độ Chuyên Sâu Đa Năng - DL2 Hot","","233.000","Đã bán 4","","",""
